lt_no,yr,title,lt
14770,1996,,"b\r\r-------------------- BEGINNING OF PAGE #1 -------------------\r\r                SECURITIES AND EXCHANGE COMMISSION\r                         Washington, D.C.\r\r\rLITIGATION RELEASE NO. 14770 / January 3, 1996\rACCOUNTING AND AUDITING ENFORCEMENT Release No. 746\r\rSECURITIES AND EXCHANGE COMMISSION v. GIANCARLO PARRETTI, Civil\rAction No. 1:96CV00013 (NHJ) (D.D.C.)\r\r     The Securities and Exchange Commission (Commission)\rannounced the filing today of a Complaint against Giancarlo\rParretti, formerly the Chief Executive Officer and a director of\rthe motion picture company Pathe Communications Corp. (Pathe)\rin the United States District Court for the District of Columbia.\r\rThe Commission also announced that it issued cease and desist\rorders by consent against Florio Fiorini, formerly the Chairman\rof Pathe\s Board of Directors, and Fernando Cappuccio, formerly\rPathe\s Chief Financial Officer and a director.  All three\renforcement actions concern materially false and misleading\rdisclosures regarding two transactions by Pathe: its purported\rsale of certain theater properties in 1989; and its acquisition\rof MGM/UA Communications Company in 1990.  \r\r     The complaint in the injunctive action alleges that in\rDecember 1989 Pathe entered into a transaction in which it\rpurported to sell and lease back certain theater properties to an\rentity by the name of Cinema 5 Europe N.V. for more than $200\rmillion.  The complaint alleges that transaction was a sham\rbecause Cinema 5 was not independent of Pathe, and in particular\rthat Pathe had provided the funds to establish Cinema 5, that the\rmanaging directors of Cinema 5 were Parretti\s friends and\rbusiness associates, and that Cappuccio was Cinema 5\s sole\rrepresentative in arranging the transaction.  The complaint\ralleges that Parretti directed that the transaction be recorded\rin Pathe\s books and records and disclosed in periodic filings\rwith the Commission falsely as a sale to an unrelated third\rparty.  The complaint alleges that as a result Pathe improperly\rrecognized gains of more than $100 million on the transaction,\rand that its financial statements for 1989 and the first quarter\rof 1990 were materially overstated.  The complaint further\ralleges that Parretti falsely represented to Pathe\s independent\raccountant and in news releases that Cinema 5 was not affiliated\rwith Pathe but was owned and/or controlled by a prominent Italian\rmedia magnate.  The Orders issued against Fiorini and Cappuccio\rfound that they made similar false representations to Pathe\s\rindependent accountant and others.  \r\r     The complaint alleges that in a second episode, Parretti and\rFiorini failed to record material liabilities in Pathe\s books\rand records when it acquired MGM/UA.  The complaint alleges that\rthe merger agreement with MGM/UA required Parretti and/or Fiorini\rto contribute additional equity as part of the merger financing,\rand required an opinion from an investment banking firm that the\rmerged entity was solvent.  The complaint alleges that when they\rfailed to raise the required equity financing, Parretti and\rFiorini borrowed more than $300 million of the required monies on\ra short term basis, and committed Pathe to repay the loans after\rthe merger.  The complaint also alleged that Pathe sold certain\rlicensing rights in a transaction that raised more that $100\rmillion in cash that could be used to finance the merger, but\rthat obligated Pathe to repurchase the rights at the seller\s\roption.  The complaint alleged that Parretti did not record\reither the short term loans or the contingent liability to\r\r-------------------- BEGINNING OF PAGE #2 -------------------\r\rrepurchase the licensing rights on Pathe\s books and records, or\rdisclose them to the investment banking firm rendering the\rsolvency opinion.  The order against Fiorini similarly found that\rhe failed to disclose those obligations to the investment banking\rfirm.  \r\r     The complaint alleged that as a result of that conduct\rParretti violated Section 10(b) of the Securities Exchange Act of\r1934 and Rules 10b-5, 13b2-1 and 13b2-2 thereunder. \rSimultaneously with the filing of the complaint, and without\radmitting or denying the allegations, Parretti consented to entry\rof a permanent injunction against future violations of those\rprovisions.  Fiorini and Cappuccio both consented to the entry of\rthe cease and desist orders without admitting or denying the\rfindings.  The order against Fiorini finds that he violated\rSection 10(b) of the Exchange Act and Rules 10b-5 and 13b2-2\rthereunder.  The order against Cappuccio finds that he violated\ror caused violations of Sections 10(b), 13(a) and 13(b)(2) of the\rExchange Act, and Rules 10b-5, 12b-20, 13a-1, 13a-11, 13a-13,\r13b2-1 and 13b2-2 thereunder.  The orders require Fiorini and\rCappuccio to cease and desist from committing or causing future\rviolations of the provisions they were found to have violated.\r\r     The Commission gratefully acknowledges the significant\rcontributions made by foreign governmental and securities\rauthorities to its investigation of this matter.  In particular,\rkey information and documents were provided by foreign\rauthorities in the Netherlands, France, Switzerland and Italy. \rThe SEC obtained comprehensive assistance pursuant to the\rAgreement with the Kingdom of the Netherlands dated December 11,\r1989.  The Dutch authorities\ ability to provide assistance was\rchallenged by one of the third parties in the Netherlands from\rwhom the SEC sought information; however, in 1992, the Dutch\rCommercial Court upheld the Dutch authorities\ ability to compel\rsuch information on behalf of the SEC.  The Dutch Economic\rControl Bureau also provided the SEC with assistance in the\rNetherlands.  The SEC also obtained additional assistance,\rincluding testimony, from the Commission des Operations de Bourse\rof France.  Additional assistance was provided by the Swiss\rFederal Office for Police Matters and the Commissione Nazionale\rper le Societa e la Borsa of Italy. \r\x1a"
14771,1996,,"b\r\r         UNITED STATES SECURITIES AND EXCHANGE COMMISSION\r\r\rSECURITIES AND EXCHANGE COMMISSION v. WILLIAM J. YOUNG, United\rStates District Court for the District of Columbia, Civil Action\rNo. 1: 95CV01336 (GK).\r\rLitigation Release No. 14771 / January 3, 1996   \r\rAccounting and Auditing Enforcement\rRelease No.  747 / January 3, 1996\r\r     On December 12, 1995, the United States District Court for\rthe District of Columbia entered a Final Judgment of Permanent\rInjunction and Other Equitable Relief against William J. Young,\rthe former president of American Mobile Systems, Inc.\r\r     The Courts Final Judgment was based on Youngs default.  In\rits complaint, the Commission alleged that between July 1988 and\rMarch 1992, Young arranged for AMS to advance substantial funds\rto various nonpublic entities under his control and ultimately\rused this arrangement to misappropriate company funds.  The\rCommission further alleged that Young was responsible for\rmaterial misrepresentations and omissions concerning AMSs\rtransactions with the entities in periodic reports.  Moreover,\rthe Commission alleged that Young made false statements to AMSs\rauditors in connection with audits of AMSs financial statements,\rand that Young failed to implement a sufficient system of\rinternal accounting controls at AMS.  \r\r     Based on Youngs default and the SECs Application for Entry\rof Final Judgment, the Court enjoined Young from violating\rSection 17(a) of the Securities Act of 1933 and Sections 10(b)\rand 13(b)(5) of the Securities Exchange Act of 1934 and Rules\r10b-5 and 13b2-2 thereunder.  Further, the Court barred Young\rfrom acting as an officer or director of any public company, and\rordered Young to disgorge $2,825,961.03, the amount by which he\rwas unjustly enriched by his illegal conduct, plus prejudgment\rinterest.\r\r     In a related matter, AMS consented to the entry of an Order\rof the Commission, without admitting or denying the matters set\rforth therein, finding that AMS violated periodic reporting and\rinternal control provisions of the securities laws.  The\rCommission ordered AMS to cease and desist from violating\rSections 13(a) and 13(b)(2)(B) of the Exchange Act and Rules 12b-\r20, 13a-1 and 13a-13 thereunder. (In the Matter of American\rMobile Systems Inc. SEA Release No. 35888/June 26, 1995).\r\x1a"
14772,1996,,"b\r\r-------------------- BEGINNING OF PAGE #1 -------------------\r\r         UNITED STATES SECURITIES AND EXCHANGE COMMISSION\r\rLitigation Release No. 14772 / January 3, 1995\r\rSEC v. Basic Energy & Affiliated Resources, Inc., et al., Case\rNo. 94 CV 74434 (E.D. MI) \r\r     The Securities and Exchange Commission announced that an\r     Order of Permanent Injunction by Consent was entered against\r     Robert Vecchioni on December 22, 1995 in federal District\r     Court, Eastern District of Michigan.  The Injunction\r     prohibits Vecchioni from violating the antifraud and\r     registration provisions of the federal securities laws. \r     Additionally, the Court ordered Vecchioni to pay\r     disgorgement in the amount of $7,947,247 and prejudgment\r     interest.  Vecchioni is turning over cash, securities and\r     other assets valued at approximately $2.9 million and, based\r     upon his financial condition, the Court waived the payment\r     of the remainder of disgorgement and prejudgment interest. \r     The Court did not impose a civil penalty on Vecchioni based\r     on his inability to pay.\r\r     Previously, the Commission had filed a complaint against\r     Vecchioni and others in which it alleged the defendants\r     fraudulently sold unregistered securities offered by Basic\r     Energy & Affiliated Resources, Inc. (BEAR).  The complaint\r     alleged that Vecchioni headed the sales force for BEAR\r     securities, which were sold through a multi-level marketing\r     structure consisting of at least 150 marketers.  BEAR\r     securities were sold to at least 1000 investors and such\r     sales raised at least $27 million.  Vecchioni received\r     $7,947,247 in commissions for his participation in the sale\r     of BEAR securities.  The complaint also alleged that\r     Vecchioni willfully violated the antifraud provisions of the\r     securities laws in the sale of BEAR securities in that he\r     made misrepresentations and omissions of material facts\r     concerning the risks associated with investing in BEAR\r     programs, the financial condition of BEAR, the use of\r     investor funds, and the estimated oil and gas reserves of\r     properties leased or owned by BEAR.    \r\x1a"
14773,1996,,"b\r\r-------------------- BEGINNING OF PAGE #1 -------------------\r\r         UNITED STATES SECURITIES AND EXCHANGE COMMISSION\r\r\rLitigation Release No. 14773 / January 3, 1996\r\rSEC v. Edmund J. Lopinski, Jr. (U.S.D.C. N.D. Illinois Civil\rAction No. 95 C 7556)\r\r     The Securities and Exchange Commission announced that on\rDecember 22, 1995, the United States District Court for the\rNorthern District of Illinois entered a Final judgment and Order\rof Permanent Injunction and Other Equitable Relief against Edmund\rJ. Lopinski, Jr.  Lopinski consented to the entry of the Order\rwithout admitting or denying the allegations made against him in\rthe Commissions Complaint.\r\r     The Complaint alleged that from October 1990 to May 1992,\rLopinski, while acting as president, chief executive officer and\rdirector of Datronic Rental Corporation, the corporate general\rpartner of various public limited partnerships formed for the\rpurpose of investing in equipment leases, misappropriated\rapproximately $15 million of partnership funds for his personal\ruse.  The Complaint alleged that the funds were diverted from the\rlimited partnerships in connection with two major transactions\rwhich Lopinski caused the limited partnerships to enter into with\ran affiliated entity.  In connection with these transactions,\rLopinski caused funds belonging to the limited parnterships, or\rfor which limited partnership assets were pledged as security, to\rbe wire transferred to bank accounts in the name of the\raffiliated entity.  According to the Complaint, Lopinski used the\rfunds in these bank accounts to acquire personal assets including\ran office building, a luxury condominium, yachts, a jet and a\rcustom home.     \r\r     The Complaint alleged that Lopinski committed violations of\rthe antifraud, reporting and recordkeeping provisions of the\rfederal securities laws by, among other things, failing to\rdisclose his personal use of partnership funds in the offer and\rsale of securities and in the partnerships periodic filings,\rfalsifying the partnerships books and records, making false and\rmisleading statements to Datronics auditors, and failing to\rimplement a system of adequate internal accounting controls.   \r\r     The Order enjoins Lopinski from committing future violations\rof Section 17(a) of the Securities Act of 1933, Sections 10(b),\r13(a) and 13(b)(5) of the Securities Exchange Act of 1934 and\rRules 10b-5, 12b-20, 13a-1, 13a-13, 13b2-1 and 13b2-2 thereunder,\rpermanently bars him from acting as an officer or director of any\rpublic company, and waives the imposition of a civil penalty\ragainst Lopinski based on his inability to pay. \r \r\x1a"
14774,1996,,"b\r\r-------------------- BEGINNING OF PAGE #1 -------------------\r\r                SECURITIES AND EXCHANGE COMMISSION\r                         Washington, D.C.\r\r\rLITIGATION RELEASE NO. 14774 / January 4, 1996\r\rSECURITIES AND EXCHANGE COMMISSION V. ROBERT D. CARL, III, \rCase No. 1:96CV00016 (D.D.C.) (filed January 4, 1996)\r\r     On January 4, 1996, the Commission filed a complaint in the\rUnited States District Court for the District of Columbia against\rRobert D. Carl, III, who is the chairman, chief executive\rofficer, and president of Health Images, Inc.  The Commission\ralleged that Carl violated Section 16(a) of the Securities\rExchange Act of 1934 (Exchange Act), and Rules 16a-2 and 16a-3\r(and former Rule 16a-1) thereunder, by failing to timely file\rthirty-eight reports of transactions in his mother\s brokerage\raccounts involving shares of Health Images stock in which he had\ra beneficial ownership interest.  The Commission requested the\rcourt to impose a $10,000 civil penalty against Carl pursuant to\rSection 21(d)(3) of the Exchange Act.  Without admitting or\rdenying the allegations in the complaint, Carl consented to the\rentry of a final judgment imposing a $10,000 penalty.\r\r     In a related matter, the Commission issued an administrative\rOrder pursuant to Section 21C of the Exchange Act against Carl,\rfinding that he violated Section 16(a) and the rules thereunder\rand requiring him to cease and desist from committing or causing\rany violation or future violation of those provisions.  The Order\ralso notes that Carl recently disgorged to Health Images\rapproximately $92,400 in short-swing profits resulting from the\rtrading in his mother\s account, plus interest of approximately\r$52,600.  Without admitting or denying the allegations in the\rCommission\s Order, Carl consented to its entry.\r\x1a"
14775,1996,,"b\r\r-------------------- BEGINNING OF PAGE #1 -------------------\r\r                SECURITIES AND EXCHANGE COMMISSION\r                         Washington, D.C.\r\rLITIGATION RELEASE NO. 14775 / January 4, 1996\r\rSECURITIES AND EXCHANGE COMMISSION V. LINDA LOU TAYLOR, NEWTON\rKAVANAUGH, AND JOHN KAVANAUGH, Civil Action No. 96-17 (NHJ)\r(D.D.C. January 4, 1996)\r\r     The Securities and Exchange Commission today announced the\rfiling of a Complaint in the United States District Court for the\rDistrict of Columbia alleging that Linda Lou Taylor, Newton\rKavanaugh, and John Kavanaugh violated Section 10(b) of the\rSecurities Exchange Act of 1934 (Exchange Act) and Rule 10b-5\rthereunder by engaging in insider trading in the common stock of\rMidSouth Corp. (MidSouth) prior to a public announcement on\rMonday, September 21, 1992, of a merger agreement between\rMidSouth and Kansas City Southern Industries, Inc.  In its\rComplaint, the Commission seeks permanent injunctions against\rLinda Lou Taylor, Newton Kavanaugh, and John Kavanaugh,\rdisgorgement of trading profits plus prejudgment interest\rthereon, and civil penalties.\r\r     Simultaneously with the filing of the Complaint, and without\radmitting or denying the allegations therein, Linda Lou Taylor,\rNewton Kavanaugh, and John Kavanaugh each consented to the\rentries of Final Judgments of Permanent Injunction, permanently\renjoining each of them from future violations of Section 10(b) of\rthe Exchange Act and Rule 10b-5 thereunder.  In addition, the\rFinal Judgments order Linda Lou Taylor, Newton Kavanaugh, and\rJohn Kavanaugh to disgorge their illegal profits of $20,475,\r$9,750, and $9,750 respectively, plus prejudgment interest\rthereon and to pay a one-time civil penalty.\r\r     Specifically, the Complaint alleges that Linda Lou Taylor,\rthe wife of Foster Taylor, a director of Midsouth,\rmisappropriated material, nonpublic information concerning the\rforthcoming merger from her husband and purchased MidSouth stock\rwhile in possession of the information.  The Complaint alleges\rthat Linda Lou Taylor had the opportunity to misappropriate the\rinformation because she had access to her husband\s office which\ris located their home, and she attended social functions\rassociated with a MidSouth board meeting at which the merger\rnegotiations were discussed.  According to the Complaint, Linda\rLou Taylor purchased 1,100 shares of MidSouth securities at\r$10.75 per share on August 20, 1992, and 1,000 shares of MidSouth\rsecurities at $10.75 per share on August 31, 1992.  The Complaint\rfurther alleges that Taylor, while in possession of material,\rnonpublic information, tipped and financed purchases by her two\rbrothers Newton Kavanaugh and John Kavanaugh who both\rsubsequently purchased MidSouth common stock.  Newton Kavanaugh\rand John Kavanaugh each purchased 1,000 share blocks of MidSouth\rsecurities at $10.75 per share on September 16, 1992. \r\r     On the date of the announcement, the price of MidSouth\rshares rose $8.25 to close at $19.25 per share.\r\r     The Commission acknowledges the assistance of the National\rAssociation of Securities Dealers, Inc. in investigating this\rmatter.\r\x1a"
14776,1996,,"b\r\r-------------------- BEGINNING OF PAGE #1 -------------------\r\r         UNITED STATES SECURITIES AND EXCHANGE COMMISSION\r\rLitigation Release No. 14776 / January 4, 1996 \rAccounting and Auditing Enforcement Release No. 750\r\rSECURITIES AND EXCHANGE COMMISSION v. RONALD A. ROMITO, United\rStates District Court for the Northern District of California,\rCivil Action No. 95 20857 (EAI) (December 19, 1995).\r\r     The Securities and Exchange Commission today announced the\rfiling of a complaint with the United States District Court for\rthe Northern District of California against Ronald A. Romito,\rformer Chief Accounting Officer of California Micro Devices\rCorporation (Cal Micro).\r\r     The Commission\s complaint sets forth a series of violations\rby Romito of the antifraud, periodic reporting, books and\rrecords, and internal accounting controls provisions of federal\rsecurities laws.  The Commission\s complaint alleges that during\rCal Micro\s fiscal year ended June 30, 1994, Romito, together\rwith other officers and employees of the Company, fraudulently\rinflated Cal Micro\s reported revenue by, among other things,\rknowingly recognizing revenue on certain product that had not\rbeen shipped or, in some cases, even manufactured, in violation\rof Generally Accepted Accounting Principles (GAAP).  In order\rto conceal the improper revenue recognition, Romito and others\rfalsified the Company\s books and records, overrode the Company\s\rinternal accounting controls and misled its outside auditors.  As\ra result of the fraud, Cal Micro\s quarterly reports on Forms 10-\rQ for at least the periods ended December 31, 1993 and March 31,\r1994, and its annual report on Form 10-K for the year ended June\r30, 1994, were materially false and misleading.\r\r     The complaint also alleges that Romito engaged in illegal\rinsider trading by selling Cal Micro stock while in possession of\rmaterial non-public information.  The Commission alleges that\rRomito sold his entire holdings of 7,500 shares of Cal Micro\rstock during May 1994 knowing that material amounts of Cal\rMicro\s reported revenue for the second and third fiscal quarters\rdid not qualify for revenue recognition under GAAP, that the\rCompany\s books and records were materially inaccurate, that the\rCompany\s internal accounting controls were being overridden, and\rthat the Company was planning to write-off a large portion of its\rfalse revenue in the fourth quarter ended June 30, 1994.  Romito\ravoided losses of $86,000 as a result of his sales.  \r\r     As a result of a series of press releases from August 4,\r1994 through January 10, 1995 describing the fraud and its impact\ron the Company\s financial results, the price of Cal Micro\s\rcommon shares dropped from $22 to $3.88 per share.  The Company\rrestated its results for fiscal year 1994 on February 6, 1995,\rrestating product revenue from $38.3 million to $22.4 million.\r\r     Romito has consented, without admitting or denying the \rallegations of the complaint, to the entry of an order: (1)\renjoining him from future violations of Section 17(a) of the\rSecurities Act of 1933 and Sections 10(b), 13(a), 13(b)(2)(A),\r13(b)(2)(B) and 13(b)(5) of the Securities Exchange Act of 1934\rand Rules 10b-5, 12b-20, 13a-1, 13a-13, 13b2-1 and 13b2-2\rthereunder; (2) requiring him to disgorge $86,000, plus\rprejudgment interest of $8,552, which represents losses avoided\rby his sales of Cal Micro stock; (3) imposing a one-time civil\rpenalty of $86,000 pursuant to the Insider Trading and Securities\rFraud Enforcement Act of 1988, but not assessing a portion of the\r\r-------------------- BEGINNING OF PAGE #2 -------------------\r\rpenalty due to his demonstrated inability to pay; and (4)\rprohibiting him from serving as an officer or director of any\rpublic company.  In addition, Romito has consented to the entry\rof an order in a separate administrative proceeding which will\rprohibit him from practicing as an accountant before the\rCommission.\r\x1a"
14777,1996,,"b\r\r-------------------- BEGINNING OF PAGE #1 -------------------\r\r\r\r                SECURITIES AND EXCHANGE COMMISSION\r                         WASHINGTON, D.C.\r\rLitigation Release No. 14777 / January 11, 1996\r\r\rSECURITIES AND EXCHANGE COMMISSION v. JONATHAN MAYHEW, United\rStates District Court for the District of Connecticut, Civil\rAction No. 3:94cv1322 (JBA)\r\r     The Securities and Exchange Commission today announced that\ron December 27, 1995, the Honorable Janet Bond Arterton of the\rUnited States District Court for the District of Connecticut\rissued an Opinion and Order in SEC v. Jonathan Mayhew, No.\r3:94cv1322 (JBA).  In that Opinion and Order, which followed an\rAugust 1995 trial, the Court found that defendant Mayhew had\rviolated Section 14(e) of the Securities Exchange Act of 1934 and\rRule 14e-3 thereunder in connection with his trading in the stock\rand options of Rorer Group, Inc. during 1989 and 1990.  The\rCourts Order enjoins defendant Mayhew from further violations of\rSection 14(e) and Rule 14e-3 and orders payment of $255,550.01 in\rdisgorgement, with prejudgment interest through September 30,\r1995, in the amount of $160,031.58 (to be updated through the\rdate of the judgment).  Judge Arterton found for defendant Mayhew\ron the Commissions claims under Section 10(b) of the Securities\rExchange Act of 1934 and Rule 10b-5 thereunder.  (See Litigation\rRelease No. 14189, August 9, 1994.)\r\x1a"
14778,1996,,"b\r\r-------------------- BEGINNING OF PAGE #1 -------------------\r\r                SECURITIES AND EXCHANGE COMMISSION\r                         WASHINGTON, D.C.\r\rLITIGATION RELEASE NO. 14778 / January 11, 1996\r\rSECURITIES AND EXCHANGE COMMISSION and COMMODITY FUTURES TRADING\rCOMMISSION v. MICHAEL TROPIANO d/b/a ARDMORE FINANCIAL SERVICES,\rCivil Action No. 96-CV-228 (JEI)(D.N.J.)\r\r     The Securities and Exchange Commission and the Commodity\rFutures Trading Commission today filed a joint civil injunctive\raction in the United States District Court for the District of\rNew Jersey (Camden Division) against Michael Tropiano d/b/a\rArdmore Financial Services, alleging violations of the antifraud,\rsecurities registration, broker-dealer registration, and\rcommodity pool operator registration provisions of the Securities\rAct of 1933, Securities Exchange Act of 1934, and Commodity\rExchange Act.  Simultaneously with the filing of the action, the\rdefendant consented to the entry of a Preliminary Injunction\rwhich enjoins him from engaging in violations of those\rprovisions, freezes his personal assets as well as all investor\rfunds under his possession or control, and orders him to account\rfor the use of investor funds.  In addition, the U.S. Attorney\rfor the District of New Jersey today filed a criminal complaint\rcharging Tropiano with mail fraud for the activities underlying\rthis civil action.\r\r     The Complaint alleges that the defendant, a resident of\rHaddonfield, New Jersey, has engaged in a scheme to defraud\rinvestors by offering and selling securities in the form of\rinvestment contracts in pools purportedly formed for the purpose\rof funding commodity futures trading.  From 1989 through 1995,\rthe defendant raised approximately $2.9 million from 118\rinvestors.  The amounts invested ranged from $2000 to more than\r$250,000.  After initially conducting some commodity futures\rtrading, the defendant in 1992 ceased all trading activity. \rTropiano thereafter generated false account statements reflecting\rfictitious profitable trades and continued to raise money from\rinvestors by falsely representing that he had engaged in\rprofitable trading.  \r\r     According to the Complaint, Tropiano deposited the invested\rmoney into bank accounts he controlled, from which he\rmisappropriated approximately $1.5 million for his own use. \rTropiano failed to register the investment contract securities\rwith the Securities and Exchange Commission, failed to register\ras a broker-dealer, and failed to maintain his commodity pool\roperator registration with the Commodity Futures Trading\rCommission.  The Complaint charged that by this conduct, Tropiano\rviolated Sections 5 and 17(a) of the Securities Act of 1933,\rSections 10(b) and 15(a) of the Securities Exchange Act of 1934\rand Rule 10b-5 thereunder, and Sections 4b(a), 4m, 4o, and 9(a)\rof the Commodity Exchange Act.\r\r     Pursuant to the Preliminary Injunction, to which he\rconsented, Tropiano is enjoined from further violations of the\rprovisions of law set forth above.  In addition, the order\rfreezes his personal assets and the remaining investor funds,\rrequires him to sell his house, cars, and other assets for the\rpurpose of compensating defrauded investors, and orders him to\raccount for funds placed under his control.\r\r-------------------- BEGINNING OF PAGE #2 -------------------\r\r\r     The Securities and Exchange Commission wishes to acknowledge\rthe assistance of the Office of the United States Attorney in\rCamden, New Jersey, and the Federal Bureau of Investigation in\rthis matter.\r\x1a"
14779,1996,,"b\r\r-------------------- BEGINNING OF PAGE #1 -------------------\r\r                SECURITIES AND EXCHANGE COMMISSION\r                         WASHINGTON, D.C.\r\rLitigation Release No. 14779 / January 16, 1996 \r\rSECURITIES AND EXCHANGE COMMISSION V. CHARLES BRUMFIELD, JOSEPH\rBRUMFIELD, ROBERT ALLEN, WILLIAM MYLETT, JOSEPH PENNA, JOSEPH\rCUSIMANO, ALFRED VOLPE, JAMES GALANTE, THOMAS ALGER, JOHN\rOBRIEN, LAWRENCE FRIEDMAN, ROBERT FLANAGAN, THOMAS FLANAGAN,\rSHARON SEIDEN, WARREN SMITH, JOHN LYNCH, AND ALBERT BRODY, United\rStates District Court for the Southern District of New York, Civ.\rAction No. 95-9283 (JES).\r\r     On January 3, 1996, the United States District Court for the\rSouthern District of New York entered Final Judgments of\rPermanent Injunction and Other Equitable Relief against Lawrence\rFriedman and James Galante for violations of the federal\rsecurities laws in connection with their respective trading in\rtwo AT&T acquisition targets -- Digital Microwave Corporation and\rTeradata Corporation.  Without admitting or denying the\rallegations in the Complaint, filed on October 31, 1995, Friedman\rand Galante consented to the entry of an injunction, disgorgement\rof their profits of $19,304.00 and $2,934.24, respectively, plus\rprejudgment interest, and a one time penalty of $18,831.79 and\r$2,065.24, respectively.\r\r     The Commissions Complaint alleges that on or about March\r1991, Charles Brumfield, at the time a Vice President in AT&Ts\rHuman Resources Department, learned material, non-public\rinformation about AT&Ts plans to acquire Digital Microwave. \rBrumfield, in breach of the duty he owed AT&T, told Thomas Alger\r(his close friend and subordinate at AT&T) and Joseph Cusimano\r(Brumfields friend) about AT&Ts acquisition plans for Digital. \rAlger, in breach of the duty he owed AT&T, in turn, told his\rfriend Friedman about AT&Ts acquisition plans, and Friedman,\rwhile in possession of this information, purchased Digital stock.\r\rCusimano told his friend Alfred Volpe about AT&Ts acquisition\rplans, and Volpe told his friend Galante who purchased Digital\rstock while in possession of this information.  In or about the\rfirst week of April 1991, after Brumfield learned that AT&T had\rabandoned its planned acquisition of Digital, Brumfield told\rAlger and Cusimano that AT&T had abandoned its acquisition plans\rfor Digital.  Alger told Friedman to sell the Digital stock. \rCusimano told Volpe that AT&T had abandoned its acquisition plans\rfor Digital and Volpe, in turn, gave this information to Galante.\r\rFriedman realized a profit of approximately $472 from trading in\rDigital Microwave securities, and made payments from his profits\rto Alger.  Galante realized a profit of approximately $869 from\rtrading in Digital Microwave securities. \r\r     The Commissions Complaint also alleges that in November\r1991, Brumfield learned material, non-public information about\rAT&Ts plans to acquire Teradata through AT&Ts wholly owned\rsubsidiary NCR.  Brumfield told Alger and Cusimano, among others,\rof AT&Ts acquisition plans.  Alger, in turn, told Friedman about\rAT&Ts acquisition plans and made arrangements for Friedman to\rbuy Teradata securities for Algers benefit.  Cusimano told Volpe\rabout AT&Ts acquisition plans and Volpe told Galante who\rpurchased Teradata securities.  After the December 2, 1991 public\rannouncement that Teradata and AT&Ts wholly owned subsidiary,\rNCR, had agreed to merge, Friedman sold his Teradata calls for a\rprofit of approximately $18,831, and made cash payments to Alger\rout of these profits.  Galante sold his Teradata calls for a\rprofit of approximately $2,065.  \r\r-------------------- BEGINNING OF PAGE #2 -------------------\r\r\r     Litigation with respect to the remaining defendants is\rcontinuing. \r\x1a"
