lt_no,yr,title,lt
23441,2016,[<h3>Corporate Officer Sentenced for Fraudulent Kickback and Market Manipulation Scheme</h3>],"[The Securities and Exchange Commission announced that Ronald Schuman, the former President and Chief Executive Officer of a publicly traded company, was sentenced recently by the United States District Court for the District of Massachusetts in a criminal case filed by the Massachusetts U.S. Attorney on February 27, 2014 alleging he used kickbacks to trigger investments in the securities of Florida-based Connectyx Technologies Corp., a thinly-traded stock.  The Commission filed related charges against Schuman on June 1, 2015., Schuman is among numerous defendants who have been alleged to have engaged in criminal activity in the midst of an undercover FBI operation.  According to the charges filed in U.S. District Court in various cases since December 2011, the schemes involved secret kickbacks to an investment fund representative in exchange for having the investment fund buy stock in certain companies; the kickbacks were to be concealed through the use of sham consulting agreements. What the insiders and promoters did not know was that the purported investment fund representative was actually an undercover FBI agent., In a judgment entered on December 29, 2015, Schuman was sentenced to one year of probation and was ordered to forfeit $22,500 after pleading guilty on May 20, 2014 to one count of conspiracy to commit wire fraud., On June 1, 2015, the Commission filed charges of securities fraud against Schuman, alleging that he used kickbacks to engage in fraudulent financing transactions involving the microcap company of which he was President and CEO.  In that matter, Schuman consented to cease and desist from further violations of the antifraud provisions of the Securities Exchange Act of 1934, be prohibited from acting as an officer or director of certain public companies for a period of five years, and be barred from participating in any offering of penny stock with the right to reapply after five years., For further information, see Exchange Act Release No. <a href=/litigation/admin/2015/34-75082.pdf>75082</a> (June 1, 2015) (settled order instituting proceedings).,  , <i>http://www.sec.gov/litigation/litreleases/2016/lr23441.htm</i><br/>]"
23442,2016,[<h3>SEC Charges Co-Conspirators in Shell Company Fraud</h3>],"[The Securities and Exchange Commission today announced additional charges in a <a href=https://www.sec.gov/news/pressrelease/2015-285.html>fraud case filed last month</a> against a known securities fraudster allegedly using aliases to conduct a new scheme following his release from prison., The SECs amended complaint alleges that five co-conspirators enabled Edward Durante to defraud more than 50 inexperienced investors who purchased shares in a shell company he secretly controlled.  Investors were falsely told that stock sale proceeds would be used to fund the companys operations, but the money typically went directly to Durante for personal use including payments to his cohorts., According to the SECs amended complaint:, In a parallel action, the U.S. Attorneys Office for the Southern District of New York announced criminal charges., The SECs investigation has been conducted by Gerald Gross, James Hanson, Elizabeth Baier and Edward Janowsky in the SECs New York office with assistance from Steven Vitulano and Terrence Bohan.  The litigation will be led by Paul Gizzi and Mr. Hanson, and the case is being supervised by Sanjay Wadhwa.  The SEC appreciates the assistance of the U.S. Attorneys Office for the Southern District of New York, the Federal Bureau of Investigation, and the U.S. Postal Inspection Service., #  #  #, <img alt= border=0 height=9 src=/images/arrowright_dkblue.gif width=10/><a href=/litigation/complaints/2016/comp23442.pdf>SEC Complaint</a>,  , <i>http://www.sec.gov/litigation/litreleases/2016/lr23442.htm</i><br/>]"
23443,2016,[<h3>SEC Obtains Judgment Against Steven H. Davis</h3>],"[The Securities and Exchange Commission announced today that on January 8, 2016, the Honorable Valerie E. Caproni of the United States District Court for the Southern District of New York entered a judgment against defendant Steven H. Davis. The judgment resolves all issues of liability against Davis arising from the Commissions filing of a civil complaint against him on March 6, 2014.  The judgment imposes on Davis a permanent injunction against future violations of certain antifraud provisions of the federal securities laws and bars Davis from serving as an officer or director of a publicly traded company., In its Complaint, the Commission alleged that in 2008 and 2009, Davis, the chairman of Dewey &amp; LeBoeuf, LLP, an international law firm, was aware of and supported efforts by employees and officers of Dewey &amp; LeBoeuf to materially falsify the firms financial statements in order to meet certain covenants with its lenders.  In 2010, Davis authorized Dewey &amp; LeBoeuf to raise $150 million in a private placement and to provide Dewey &amp; LeBoeufs fraudulent financial statements to investors in the private placement., Davis consented to the entry of a judgment permanently enjoining him from violating Section 17(a) of the Securities Act of 1933 and Section 10(b) of the Securities Exchange Act of 1934 and Rule 10b-5 thereunder and prohibiting Davis from acting as an officer or director of any issuer that has a class of securities registered pursuant to Section 12 of the Exchange Act or that is required to file reports pursuant to Section 15(d) of the Exchange Act.  In addition, the judgment provides that the payment of disgorgement plus prejudgment interest, and the imposition of civil monetary penalties will be determined at a later date., The SEC staff in the New York office responsible for the investigation and the ongoing litigation includes William Finkel, Joseph Ceglio, Christopher Mele, Michael Osnato, Howard Fischer, and Thomas P. Smith, Jr.  The case has been supervised by Sanjay Wadhwa., For further information, see <a href=http://www.sec.gov/News/PressRelease/Detail/PressRelease/1370540889964>Press Release 2014-45</a> (March 6, 2014).,  , <i>http://www.sec.gov/litigation/litreleases/2016/lr23443.htm</i><br/>]"
23444,2016,[<h3>Alleged Investment Club Fraudster Sentenced to a Year and a Day in Federal Prison for Obstructing SEC Case Against Him</h3>],"[The Securities and Exchange Commission today announced that on January 11, 2016, Roger S. Bliss was sentenced to a year and a day in prison after pleading guilty to charges that he lied and obstructed justice in connection with <a href=https://www.sec.gov/litigation/litreleases/2015/lr23196.htm>an asset freeze the Commission obtained against him in federal court</a>.  The sentence is to be served consecutive to any sentence imposed in a related state criminal matter. Bliss will also be on probation for 24 months after completing his prison term., In a <a href=https://www.sec.gov/litigation/complaints/2015/comp23196.pdf>complaint filed in federal court in Utah in February 2015</a>, the SEC alleged that Bliss operated an investment club that falsely promised returns in excess of 100 percent by day-trading Apple stock.  In reality, Bliss lost more than $3 million day-trading and failed to use all of the investor funds for his stated purpose of day-trading.  At the SECs request, the court imposed an asset freeze against Bliss., The SEC thereafter learned that Bliss concealed his ownership of a catamaran sailboat and secretly transferred possession to his brother-in-law, Kevin Fortney.  After the SEC moved for civil contempt against Bliss for violating the asset freeze, both Bliss and his brother-in-law, who was not charged in the SECs enforcement action against Bliss, filed sworn declarations that the sailboat was owned by the brother-in-law and not by Bliss.  In an order issued on August 14, the court found Bliss in contempt of the asset freeze order and referred the matter to the U.S. Attorneys Office for the District of Utah for potential criminal charges and, in August 2015, a grand jury indicted Bliss.  Bliss subsequently pleaded guilty to obstruction of justice and false declaration before a Court of the United States which resulted in this sentence.,  , <i>http://www.sec.gov/litigation/litreleases/2016/lr23444.htm</i><br/>]"
23445,2016,[<h3>SEC Obtains Jury Verdict in Its Favor Against Former Capital One Employee On Insider Trading Charges</h3>],"[The Securities and Exchange Commission has obtained a jury verdict in its favor in a federal district court trial in Philadelphia against Mr. Nan Huang, who the agency charged with insider trading on information he illegally obtained from his employer Capital One Financial Corporation., In its complaint filed in the federal court in the Eastern District of Pennsylvania on January 21, 2015, the SEC alleged that Huang worked for Capital One, a large credit card issuer, as a data analyst in the fraud department. While employed there, Huang and another individual searched their employers nonpublic database that recorded the credit card activity for millions of customers at numerous, predominantly consumer retail corporations. Huang conducted hundreds, if not thousands, of keyword searches of this database. These searches, which were not done in furtherance of their employment duties, allowed Huang to view and analyze aggregated sales data for the companies he searched. The complaint further alleged that, in a breach of his duty to his employer, Huang made profitable securities transactions on the basis of this material, non-public information in advance of the public release of quarterly sales announcements by these companies., At the conclusion of trial, the jury returned a verdict for the Commission and against Nan Huang finding that, through this conduct, Huang violated Section 10(b) of the Securities Exchange Act of 1934 and Rule 10b-5 thereunder. The SEC is seeking a final judgment that: (i) permanently enjoins Huang from engaging in future violations of the above-cited provisions; (ii) orders Huang to disgorge his ill-gotten gains, with interest; and (iii) orders him to pay financial penalties., The other Defendant charged in this matter, Bonan Huang, settled with the Commission on December 3, 2015., The trial team from the Commissions Philadelphia Regional Office consisted of trial attorneys David L. Axelrod and Christopher R. Kelly, and trial paralegal Nichelle Pridgen., For further information, see <a href=http://www.sec.gov/litigation/litreleases/2015/lr23179.htm>Litigation Release No. 23179</a> (Jan. 22, 2015), <a href=http://www.sec.gov/litigation/litreleases/2015/lr23216.htm>Litigation Release No. 23216</a> (Mar. 10, 2015), and <a href=http://www.sec.gov/litigation/litreleases/2015/lr23438.htm>Litigation Release No. 23438</a> (Dec. 23, 2015).,  , <i>http://www.sec.gov/litigation/litreleases/2015/lr23445.htm</i><br/>]"
23446,2016,[<h3>SEC Charges Lobbyist with Participating in Pay-To-Play Scheme</h3>],"[The Securities and Exchange Commission filed a complaint in the U.S. District Court for the Southern District of Ohio against Robert B. Crowe, a law firm partner who worked as a fundraiser and lobbyist for State Street Bank and Trust Company.  The complaint alleges that Crowe participated in a pay-to-play scheme to win contracts to service Ohio pension funds., The SECs complaint alleges that Crowe repeatedly caused concealed campaign contributions to be made on behalf of State Street to the Ohio State Treasurer to influence the Treasurer to select and retain  State Street to provide securities custody work.   The SECs complaint against Crowe alleges specifically that in March 2010, Crowe met demands for campaign contributions by illegally filtering $16,000 through his personal bank account and reimbursing individuals for contributions made in their own names.  The complaint further alleges that Crowe continued to funnel campaign contributions to the Treasurer until at least September 2010 in response to threats that State Street would lose its securities custody business with the Ohio pension funds., The SECs complaint, filed on January 14, 2016,  alleges that Crowe violated Section 10(b) of the Securities Exchange Act of 1934 and Rule 10b-5(a) and (c) thereunder, and Sections 17(a)(1) and (3) of the Securities Act of 1933.  Crowe is also alleged to have aided and abetted violations of Section 10(b) of the Exchange Act and Rule 10b-5(b) thereunder as well as Section 17(a)(2) of the Securities Act., The SEC also issued a press release related to this matter:, <a href=http://www.sec.gov/news/pressrelease/2016-8.html>http://www.sec.gov/news/pressrelease/2016-8.html</a>,  , <i>http://www.sec.gov/litigation/litreleases/2016/lr23446.htm</i><br/>]"
23447,2016,[<h3>Rhode Island Federal Court Denies Alleged Insider Trading Defendants Motion to Dismss SEC Enforcement Action</h3>],"[The Securities and Exchange Commission announced today that the U.S. District Court for the District of Rhode Island denied defendants Anthony Andrades and Kenneth Rampinos motion to dismiss an SEC insider trading action. The SECs complaint, filed June 8, 2015, alleges that Andrade, a former bank director at Bancorp Rhode Island, Inc. engaged in insider trading when he illegally tipped three friends and business associates about the banks potential acquisition by another bank.  The complaint also alleges that Rampino engaged in insider trading by purchasing stock based on Andrades illegal tip., Defendants Andrade and Rampino challenged the sufficiency of the complaint by claiming that the Commission had not alleged the elements of an insider trading action and in particular, had not alleged that Andrade personally benefitted from providing the tip or that Rampino knew about that benefit.  In denying the motion, the Court noted, [i]t is hard to imagine a case with better alleged circumstantial evidence of insider trading, including allegations that the traders purchased Bancorp RI stock soon after talking with Andrade, and that none of the traders had any legitimate business justification to know about the proposed bank merger.  The Court also concluded that the complaint described the type of meaningful and close personal relationship between Andrade and Rampino in which the benefit to Andrade from tipping his friend could be inferred.  The Court also found that the complaint sufficiently pled that Rampino knew about the benefit Andrade received, especially in light of the history of personal favors described in the complaint., According to the SECs complaint, Andrade, of Rehoboth, Massachusetts, illegally tipped inside information about Bancorp Rhode Islands potential acquisition to his friends and business associates: Robert Kielbasa of Portsmouth, Rhode Island, Fred Goldwyn of Wilmington, Delaware, and Kenneth Rampino of Seekonk, Massachusetts. The complaint alleges that each of the three traded on the inside information Andrade supplied to them, and profited when Bancorp Rhode Islands stock price significantly increased after the acquisition announcement. On the day of the acquisition announcement, Bancorp Rhode Islands stock closed at $44 per share, an increase of $13.29 per share, or forty three percent, from the prior days closing price., The complaint charges that Andrade and Rampino violated Section 10(b) of the Securities Exchange Act and Rule 10b-5 thereunder, and seeks to have them be enjoined, disgorge their allegedly ill-gotten gains with interest, and pay civil penalties of up to three times their gains.  The complaint further seeks to bar Andrade from serving as an officer or director of a public company.  Kielbasa and Goldwyn previously agreed to settle the SECs charges against them.  The litigation continues as to defendants Andrade and Rampino., For further information, please see <a href=http://www.sec.gov/litigation/litreleases/2015/lr23278.htm>Litigation Release No. 23278</a> (June 8, 2015).,  , <i>http://www.sec.gov/litigation/litreleases/2016/lr23447.htm</i><br/>]"
23448,2016,"[<h3>Lit. Release No. 23448 / January 20, 2016</h3>]","[The Securities and Exchange Commission filed a complaint in the United States District Court for the Southern District of Florida against Nicholas Toms seeking enforcement of the Commission Order requiring him to pay disgorgement of $85,918, representing profits gained by Toms conduct described in the Commission Order, prejudgment interest to the date of the Commission Order of $16,853.40, and a civil money penalty of $175,000., Toms, age 67, a resident of Boca Raton, Florida and an attorney licensed to practice law in the State of New York, offered to settle cease-and-desist proceedings brought against him by the SEC alleging that Toms had violated and had caused DecisionPoint Systems, Inc. to violate, the antifraud provisions of Section 10(b) of the Securities Exchange Act of 1934 (Exchange Act) and Rule 10b-5 thereunder., Toms did not make payment, although he had promised to do so both before the entry of the Commission Order and afterwards.  The SEC seeks in this action brought under Section 21(e)(1) of the Exchange Act to compel Toms to make payment.,  , <i>http://www.sec.gov/litigation/litreleases/2016/lr23448.htm</i><br/>]"
23449,2016,[<h3>Court of Appeals Affirms Summary Judgment in Case Against Miami Attorney Stewart A. Merkin</h3>],"[On January 13, 2016, the United States Court of Appeals for the Eleventh Circuit affirmed entry of summary judgment in favor of the Securities and Exchange Commission on its claims of securities fraud against defendant Stewart A. Merkin (Merkin), an attorney in Miami, Florida., The Commission brought a civil action against Merkin on October 3, 2011, alleging violations of Section 10(b) of the Securities Exchange Act of 1934 (the Exchange Act) and Rule 10b-5 thereunder. The Complaint alleged that on four occasions, Merkin, an experienced attorney, wrote letters falsely stating that his client, StratoComm Corporation (StratoComm), was not under investigation for violations of the securities laws. The Complaint further alleged that Merkin knew that his statements were false because, at the time that he wrote each letter, he was representing StratoComm and several individuals in the Commissions investigation into the companys activities. The Commissions Complaint alleged that Merkin authorized his letters to be posted on the website maintained by Pink Sheets LLC (currently OTC Markets Group Inc.) for viewing by the investing public., On October 3, 2012, the Honorable Donald L. Graham, United States District Judge for the Southern District of Florida granted the Commissions motion for summary judgment with respect to liability, finding that Merkin made false statements of material fact, with scienter, in connection with the purchase or sale of securities. Merkin subsequently consented to the entry of a final judgment that: (i) orders him liable to pay a total of $125,000 in disgorgement, prejudgment interest and a civil penalty; (ii) imposes a permanent injunction against future violations of Section 10(b) and Rule 10b-5 of the Exchange Act by making false or misleading statements; and (iii) permanently bars Merkin from participating in an offering of penny stock. In consenting to these remedies, Merkin retained his right to appeal from the Courts ruling on summary judgment with respect to liability. That appeal has now been rejected., For further information, please see Litigation Release No. <a href=https://www.sec.gov/litigation/litreleases/2011/lr22115.htm>22115</a> (October 6, 2011) and No. 22746 (July 9, 2013).,  , <i>http://www.sec.gov/litigation/litreleases/2016/lr23449.htm</i><br/>]"
23450,2016,[<h3>Florida Resident Ordered to Jail Based On Violating Court Orders Obtained by the SEC</h3>],"[The Securities and Exchange Commission announced today that Sanderley Rodrigues de Vasconcelos (Rodrigues) of Davenport, Florida, who is charged with promoting a pyramid scheme, was ordered to jail for civil contempt arising from his repeated violations of court orders obtained by the Commission in its civil action filed in 2014 against Rodrigues., On April 15, 2014, the Commission filed an emergency civil action against TelexFree, Inc., Rodrigues and several other defendants and obtained from the U.S. District Court in Boston certain preliminary relief, including an order freezing the assets of Rodrigues.  On June 10, 2015, Rodrigues consented to a court order requiring him to provide an accounting listing all assets and transactions over $500.   On August 12, 2015, the Commission asked the court to hold Rodrigues in contempt, alleging that Rodrigues had transferred or disposed of assets and had failed to provide the court-ordered accounting.  On December 18, 2015, the judge in the SECs civil case held Rodrigues in contempt for violating the terms of the courts orders by: 1) transferring $233,473 out of his bank accounts; 2) selling a Mercedes Benz CLS; 3) selling a Ferrari F340; 4) transferring three Florida condominiums; and 4) failing to provide the court-ordered accounting.  The court ordered Rodrigues to return all assets that he had transferred or disposed of in violation of the asset freeze, with a deadline of January 15, 2016.   The court further warned Rodrigues that, if he failed to do so, he would be incarcerated for the contempt.   On January 15, 2016, the Commission notified the court that Rodrigues had failed to comply with the December 18, 2015 order.  On January 15, 2016, the court ordered Rodrigues held in jail until such time as he complies with the courts December 18, 2015, order., In related proceedings, on November 25, 2015, the U.S. Bankruptcy Court in the District of Massachusetts ordered that the debtors in the TelexFree bankruptcy proceeding operated a Ponzi and pyramid scheme and are jointly and severally liable for the claims of victims., The SECs investigation was conducted by Scott R. Stanley, James Fay, Mark Albers, John McCann, Frank Huntington and Kevin Kelcourse of the SECs Boston Regional Office. The SECs litigation is being led by Mr. Huntington and Deena Bernstein., For further information, see Litigation Release Nos. <a href=https://www.sec.gov/litigation/litreleases/2014/lr22974.htm>22974</a> (April 17, 2014)(SEC Halts Pyramid Scheme Targeting Dominican and Brazilian Immigrants) and <a href=https://www.sec.gov/litigation/litreleases/2014/lr22992.htm>22992</a> (May 13, 2014) (Criminal Charges Filed Against Two Principals of Massachusetts-Based Telexfree),  , <i>http://www.sec.gov/litigation/litreleases/2016/lr23450.htm</i><br/>]"
